Date,DAX,FTSE
2002-06-06,0.7182,-0.6318
2002-06-07,-1.0164,-0.751
2002-06-10,-0.4538,0.1587
2002-06-11,0.3667,0.1341
2002-06-12,-2.082,-1.685
2002-06-13,-0.888,-1.644
2002-06-14,-3.72,-2.9577
2002-06-17,3.979,2.7205
2002-06-18,-0.9218,-1.1508
2002-06-19,-1.7824,-1.0544
2002-06-20,-2.5062,-1.5495
2002-06-21,-0.3128,0.546
2002-06-24,-2.4854,-1.3784
2002-06-25,1.8356,1.9615
2002-06-26,-2.4725,-2.1583
2002-06-27,3.9126,0.2128
2002-06-28,2.8908,2.5483
2002-07-01,-0.3594,0.6314
2002-07-02,-3.9127,-2.9662
2002-07-03,-1.3775,-3.3919
2002-07-04,2.9112,1.7903
2002-07-05,5.2695,3.2309
2002-07-08,-0.9079,-0.3111
2002-07-09,-1.6336,-1.2681
2002-07-10,-4.1087,-2.7033
2002-07-11,-1.7116,-4.3003
2002-07-12,0.2987,-0.1404
2002-07-15,-5.2844,-5.4357
2002-07-16,1.6675,0.6867
2002-07-17,2.8928,4.1945
2002-07-18,0.1938,2.5454
2002-07-19,-5.0935,-4.6303
2002-07-22,-5.1505,-4.9489
2002-07-23,-4.757,-0.9629
2002-07-24,3.323,-2.0959
2002-07-25,-3.0886,4.9974
2002-07-26,1.6629,1.2799
2002-07-29,7.8452,4.632
2002-07-30,0.4964,-0.5182
2002-07-31,-4.6095,1.5616
2002-08-01,-2.5321,-4.7499
2002-08-02,-2.0508,0.7672
2002-08-05,-5.6572,-1.9418
2002-08-06,7.0812,3.3685
2002-08-07,-2.8891,-0.886
2002-08-08,6.167,3.5668
2002-08-09,2.2178,1.9312
2002-08-12,-3.024,-2.3321
2002-08-13,0.9893,1.1868
2002-08-14,-2.5328,-2.3551
2002-08-15,2.112,3.7494
2002-08-16,0.5169,0.0582
2002-08-19,4.1518,2.2374
2002-08-20,-1.8021,-1.3093
2002-08-21,2.6445,-0.0936
2002-08-22,0.9922,1.6019
2002-08-23,-2.0041,-1.0125
2002-08-26,-1.1603,0.0
2002-08-27,1.7839,1.3645
2002-08-28,-4.3751,-3.9486
2002-08-29,-0.5944,-1.514
2002-08-30,1.4201,0.4269
2002-09-02,-2.7884,-1.0976
2002-09-03,-5.8298,-3.6411
2002-09-04,0.7917,-0.0422
2002-09-05,-2.078,-0.3958
2002-09-06,3.9041,2.3986
2002-09-09,-1.6198,-1.0903
2002-09-10,1.9092,2.7835
2002-09-11,2.5753,0.8416
2002-09-12,-4.5421,-2.9867
2002-09-13,-1.7707,-1.8821
2002-09-16,-1.2564,0.9039
2002-09-17,-0.9015,-0.4723
2002-09-18,-4.9925,-3.9685
2002-09-19,-3.7585,-1.3422
2002-09-20,1.9372,1.2212
2002-09-23,-4.9411,-3.1276
2002-09-24,-1.4083,-1.8249
2002-09-25,3.1077,0.6843
2002-09-26,1.9612,4.1761
2002-09-27,-3.3669,1.4696
2002-09-30,-5.1345,-4.7464
2002-10-01,3.4741,2.0326
2002-10-02,2.1468,2.8401
2002-10-03,-3.876,-0.6379
2002-10-04,-3.5076,-1.7156
2002-10-07,-1.7398,-0.8611
2002-10-08,-1.6983,-1.3346
2002-10-09,-0.9233,0.3198
2002-10-10,5.2085,0.932
2002-10-11,7.2278,4.6621
2002-10-14,-2.7512,-0.5499
2002-10-15,6.9527,5.0536
2002-10-16,-1.2906,-1.7582
2002-10-17,5.4348,2.7841
2002-10-18,-0.2771,-0.9624
2002-10-21,3.7615,0.0782
2002-10-22,-3.8597,-0.3602
2002-10-23,-4.4535,-2.7185
2002-10-24,2.4736,2.4153
2002-10-25,0.3883,-1.2818
2002-10-28,3.1254,0.9718
2002-10-29,-5.5315,-3.7778
2002-10-30,3.0304,1.6952
2002-10-31,1.2609,0.9246
2002-11-01,0.3904,-1.0565
2002-11-04,5.1429,3.6147
2002-11-05,0.7025,0.1128
2002-11-06,-1.566,-1.0229
2002-11-07,-4.3403,-0.5473
2002-11-08,-2.4261,-1.1438
2002-11-11,-1.2029,-0.4709
2002-11-12,2.4266,1.73
2002-11-13,-1.5874,-1.3628
2002-11-14,3.9776,0.5897
2002-11-15,0.1057,0.9494
2002-11-18,0.8334,0.5956
2002-11-19,-0.3551,-0.4733
2002-11-20,0.189,-0.0403
2002-11-21,2.8522,2.3234
2002-11-22,0.4917,-0.3525
2002-11-25,-0.6516,-1.2699
2002-11-26,-3.2617,-1.2433
2002-11-27,4.8411,1.7988
2002-11-28,0.4369,0.9944
2002-11-29,-1.2033,-0.382
2002-12-02,1.8034,-0.3631
2002-12-03,-2.9498,-1.8988
2002-12-04,1.2273,-0.6574
2002-12-05,-2.8912,-0.3996
2002-12-06,-0.5337,-0.4702
2002-12-09,-4.4258,-1.9816
2002-12-10,3.341,-0.227
2002-12-11,0.8857,1.2706
2002-12-12,-2.6336,-0.9953
2002-12-13,-1.1189,-1.4545
2002-12-16,4.1673,2.7307
2002-12-17,-2.0379,-1.8891
2002-12-18,-3.7351,-1.8812
2002-12-19,-2.0273,0.1624
2002-12-20,2.1209,1.2613
2002-12-23,-0.7731,1.2085
2002-12-24,0.0,0.1328
2002-12-25,0.0,0.0
2002-12-26,0.0,0.0
2002-12-27,-5.3598,-2.8591
2002-12-30,1.8532,1.8601
2002-12-31,0.0,1.0188
2003-01-01,0.0,0.0
2003-01-02,7.3431,1.7536
2003-01-03,-0.3897,-0.1125
2003-01-06,2.0793,-0.0894
2003-01-07,-1.4088,-1.0991
2003-01-08,-3.8477,-0.823
2003-01-09,1.4928,0.2334
2003-01-10,-0.0115,1.0203
2003-01-13,0.7678,-0.6505
2003-01-14,1.2439,-0.0679
2003-01-15,-1.5916,-1.4659
2003-01-16,0.1545,-0.1528
2003-01-17,-4.4298,-1.5776
2003-01-20,-0.8658,-1.0983
2003-01-21,-0.7942,-1.1094
2003-01-22,-2.3452,-1.5712
2003-01-23,0.2843,-1.5177
2003-01-24,-3.3224,-0.5091
2003-01-27,-2.7235,-3.4101
2003-01-28,1.0424,0.2629
2003-01-29,1.3181,-0.1774
2003-01-30,-0.4726,2.7235
2003-01-31,2.0065,-0.3146
2003-02-03,0.1514,3.4184
2003-02-04,-4.3245,-2.6907
2003-02-05,3.5283,2.4687
2003-02-06,-2.8204,-2.2203
2003-02-07,-3.0072,0.0589
2003-02-10,0.6519,-0.5582
2003-02-11,1.5819,2.5185
2003-02-12,-2.1222,-1.4469
2003-02-13,-0.6215,-0.1466
2003-02-14,4.6645,0.0299
2003-02-17,1.2904,2.2279
2003-02-18,1.1506,1.0067
2003-02-19,-4.2147,-1.9102
2003-02-20,-1.2722,0.7914
2003-02-21,2.2232,1.081
2003-02-24,-2.9265,-0.678
2003-02-25,-3.3387,-2.1711
2003-02-26,-1.4202,-0.7781
2003-02-27,2.572,-0.6515
2003-02-28,1.3461,2.4006
2003-03-03,0.1021,0.7958
2003-03-04,-1.9069,-1.6102
2003-03-05,-0.1204,-1.7047
2003-03-06,-2.4223,-0.2279
2003-03-07,-0.24,-1.7953
2003-03-10,-4.2202,-1.5907
2003-03-11,-1.0193,0.4854
2003-03-12,-4.4393,-4.7988
2003-03-13,6.8703,6.0802
2003-03-14,2.0762,3.2961
2003-03-17,3.4924,3.3439
2003-03-18,3.9198,0.6719
2003-03-19,1.1843,0.4844
2003-03-20,-0.3965,0.0061
2003-03-21,4.231,2.5337
2003-03-24,-6.1395,-3.051
2003-03-25,3.4426,0.4993
2003-03-26,-2.1536,0.8283
2003-03-27,0.183,-1.6891
2003-03-28,-2.4462,-0.5503
2003-03-31,-3.8467,-2.5684
2003-04-01,1.0859,1.9788
2003-04-02,5.6796,1.8625
2003-04-03,-0.7546,0.47
2003-04-04,3.2788,1.1485
2003-04-07,5.8352,3.1843
2003-04-08,-1.465,-1.7031
2003-04-09,-1.2172,-0.1905
2003-04-10,-1.3533,-1.5059
2003-04-11,1.3663,0.1265
2003-04-14,1.5666,1.0853
2003-04-15,2.065,1.752
2003-04-16,-0.3331,-1.5816
2003-04-17,2.6587,0.8903
2003-04-18,0.0,0.0
2003-04-21,0.0,0.0
2003-04-22,2.1098,0.732
2003-04-23,0.4539,1.2446
2003-04-24,-2.7831,-1.6998
2003-04-25,-1.8464,-0.7394
2003-04-28,4.0761,1.81
2003-04-29,-1.522,-0.3155
2003-04-30,1.1372,-0.0471
2003-05-01,0.0,-1.1676
2003-05-02,1.4942,1.8675
2003-05-05,0.9056,0.0
2003-05-06,1.7892,1.3611
2003-05-07,-1.9991,-0.3367
2003-05-08,-3.9779,-1.6036
2003-05-09,2.4431,1.0303
2003-05-12,-0.6538,0.4557
2003-05-13,-0.9298,0.3122
2003-05-14,0.5526,-0.6218
2003-05-15,2.165,0.9072
2003-05-16,-0.01,0.9456
2003-05-19,-4.6302,-2.6592
2003-05-20,-0.4122,0.768
2003-05-21,-0.4114,-0.887
2003-05-22,1.3426,1.3736
2003-05-23,-1.4791,-0.2659
2003-05-26,0.1931,0.0
2003-05-27,1.6024,0.3151
2003-05-28,1.5987,1.9908
2003-05-29,-0.4395,0.2881
2003-05-30,2.6136,-0.8691
2003-06-02,2.7452,2.0054
2003-06-03,-1.2315,-0.3281
2003-06-04,1.7576,0.2629
2003-06-05,-1.3071,-0.5404
2003-06-06,2.8851,1.1339
2003-06-09,-1.0456,-0.5228
2003-06-10,1.4728,-0.3894
2003-06-11,1.204,0.903
2003-06-12,1.3001,0.2677
2003-06-13,-1.5767,-0.6522
2003-06-16,3.023,0.4543
2003-06-17,0.6733,0.902
2003-06-18,0.5377,0.3973
2003-06-19,-1.7263,-1.7958
2003-06-20,-0.2504,0.6942
2003-06-23,-1.6237,-1.7367
2003-06-24,0.9713,-0.6595
2003-06-25,-0.5756,0.1707
2003-06-26,1.3255,-0.6438
2003-06-27,-0.5109,0.6475
2003-06-30,-0.1265,-0.9015
2003-07-01,-2.2987,-1.6683
2003-07-02,3.003,1.0833
2003-07-03,0.0272,0.4477
2003-07-04,-0.0713,-0.082
2003-07-07,2.8787,1.3246
2003-07-08,0.3477,-0.0287
2003-07-09,-0.6587,-0.4642
2003-07-10,-1.5829,-0.6395
2003-07-11,1.7331,0.7293
2003-07-14,2.0911,1.7126
2003-07-15,-0.3351,-0.6091
2003-07-16,0.0872,-0.6184
2003-07-17,-1.6814,-0.5043
2003-07-18,1.0818,0.41
2003-07-21,-2.3676,-0.71
2003-07-22,0.9477,0.877
2003-07-23,-0.412,0.1652
2003-07-24,2.1286,1.5444
2003-07-25,-0.5313,-0.4439
2003-07-28,1.8136,0.427
2003-07-29,0.3028,-0.2847
2003-07-30,0.0265,0.1006
2003-07-31,1.7156,0.3827
2003-08-01,-1.404,-1.4094
2003-08-04,-0.9765,0.0395
2003-08-05,0.9705,0.5115
2003-08-06,-1.8235,-1.2279
2003-08-07,-1.2966,0.6176
2003-08-08,0.0105,1.2753
2003-08-11,0.2203,0.696
2003-08-12,1.2615,0.2133
2003-08-13,0.508,-0.1168
2003-08-14,1.5832,1.367
2003-08-15,-0.254,0.2244
2003-08-18,1.838,0.5834
2003-08-19,-0.077,-0.4986
2003-08-20,-0.0942,-0.7871
2003-08-21,1.8348,0.1451
2003-08-22,-0.4605,0.0571
2003-08-25,-1.3795,0.0
2003-08-26,-1.2745,-1.1484
2003-08-27,0.7987,0.6949
2003-08-28,0.2753,-0.2002
2003-08-29,-0.2316,-0.8792
2003-09-01,2.4864,1.0423
2003-09-02,-0.1126,-0.0017
2003-09-03,2.2513,1.3738
2003-09-04,0.5801,-0.3118
2003-09-05,-1.6616,0.197
2003-09-08,0.9374,0.8196
2003-09-09,-1.2942,-0.6566
2003-09-10,-1.6005,-0.2774
2003-09-11,0.8476,-0.2326
2003-09-12,-1.6482,-0.1032
2003-09-15,0.2352,0.5453
2003-09-16,1.3776,0.8932
2003-09-17,-0.1044,-0.14
2003-09-18,1.4319,0.5064
2003-09-19,-0.9225,-1.3371
2003-09-22,-3.4211,-0.6779
2003-09-23,-1.3092,-0.1523
2003-09-24,-3.0396,0.3477
2003-09-25,0.5724,-0.8075
2003-09-26,-0.0427,-1.0721
2003-09-29,-0.0442,-0.3466
2003-09-30,-2.004,-1.241
2003-10-01,2.243,1.9035
2003-10-02,-1.5974,0.9563
2003-10-03,4.3447,1.5438
2003-10-06,-0.4121,-0.0922
2003-10-07,-1.4429,0.0436
2003-10-08,1.1786,-0.0789
2003-10-09,2.5497,1.061
2003-10-10,-0.3059,-0.0663
2003-10-13,1.9342,1.1904
2003-10-14,-0.0073,-0.6476
2003-10-15,0.9172,0.8013
2003-10-16,0.2,-0.667
2003-10-17,-1.7064,0.0989
2003-10-20,1.2131,0.0824
2003-10-21,0.583,0.1095
2003-10-22,-2.4994,-1.5321
2003-10-23,0.1874,-1.0596
2003-10-24,-1.2725,-0.0288
2003-10-27,1.867,0.2904
2003-10-28,1.9854,0.5085
2003-10-29,0.7943,-0.1704
2003-10-30,0.6705,0.8271
2003-10-31,0.4487,-0.3102
2003-11-03,2.421,1.0491
2003-11-04,-0.0745,-0.0535
2003-11-05,-0.6417,-0.6194
2003-11-06,0.4366,0.4824
2003-11-07,1.3024,1.2183
2003-11-10,-0.9602,-0.8022
2003-11-11,-0.437,0.0762
2003-11-12,0.4952,0.6025
2003-11-13,0.4602,0.0409
2003-11-14,0.8448,0.5477
2003-11-17,-3.2354,-1.3216
2003-11-18,-0.2248,0.3646
2003-11-19,-0.3816,-0.6281
2003-11-20,-0.3902,-0.4476
2003-11-21,0.1157,0.2563
2003-11-24,2.6039,1.4663
2003-11-25,-0.1052,0.146
2003-11-26,-0.5406,-0.4193
2003-11-27,0.8621,-0.2119
2003-11-28,0.0256,-0.424
2003-12-01,2.0088,1.5528
2003-12-02,-0.3125,-0.705
2003-12-03,1.7431,0.2987
2003-12-04,-0.0227,-0.3144
2003-12-05,-0.853,-0.2554
2003-12-08,-0.916,-0.1646
2003-12-09,1.0414,0.4528
2003-12-10,-0.6568,-1.009
2003-12-11,0.9927,-0.095
2003-12-12,0.0332,0.3779
2003-12-15,0.3974,0.0081
2003-12-16,-0.2449,-0.3457
2003-12-17,-0.4762,0.4909
2003-12-18,0.6058,0.9882
2003-12-19,0.7115,0.3416
2003-12-22,-0.551,0.2652
2003-12-23,0.6809,0.3818
2003-12-24,0.0,0.0862
2003-12-25,0.0,0.0
2003-12-26,0.0,0.0
2003-12-29,1.2651,0.2878
2003-12-30,0.3147,0.2892
2003-12-31,0.0,0.1452
2004-01-01,0.0,0.0
2004-01-02,1.3452,0.744
2004-01-05,0.433,0.0681
2004-01-06,-0.0114,-0.1779
2004-01-07,-0.7692,-0.7158
2004-01-08,1.0246,0.474
2004-01-09,-0.723,-0.6204
2004-01-12,-0.5047,-0.3735
2004-01-13,0.0078,-0.2128
2004-01-14,1.4761,0.4786
2004-01-15,0.3339,-0.1186
2004-01-16,1.0541,0.7132
2004-01-19,0.6878,0.6743
2004-01-20,-0.8094,-0.4176
2004-01-21,0.7703,0.2647
2004-01-22,0.044,-0.7623
2004-01-23,0.2891,-0.357
2004-01-26,-0.5576,-0.3437
2004-01-27,0.139,0.0342
2004-01-28,0.3826,0.4749
2004-01-29,-1.3139,-1.2665
2004-01-30,-0.9061,-0.4726
2004-02-02,0.3203,-0.212
2004-02-03,-0.3461,0.2102
2004-02-04,-0.7182,0.1795
2004-02-05,-0.3371,-0.3197
2004-02-06,0.7522,0.4178
2004-02-09,1.3345,0.72
2004-02-10,0.2886,-0.6646
2004-02-11,0.2763,-0.202
2004-02-12,-0.0124,-0.4167
2004-02-13,-1.5673,0.7831
2004-02-16,0.3305,-0.0882
2004-02-17,0.624,1.2107
2004-02-18,-0.0127,-0.4167
2004-02-19,1.1279,1.6356
2004-02-20,-1.6463,-0.0117
2004-02-23,-0.1139,0.2053
2004-02-24,-1.8996,-0.6089
2004-02-25,0.0982,0.24
2004-02-26,0.3121,0.185
2004-02-27,0.2582,-0.5244
2004-03-01,0.9027,0.9971
2004-03-02,1.1323,0.0685
2004-03-03,-0.6985,-0.3299
2004-03-04,1.5247,0.75
2004-03-05,-0.1848,-0.263
2004-03-08,0.4811,0.1467
2004-03-09,-1.4096,-0.2578
2004-03-10,-1.0483,0.0731
2004-03-11,-3.4551,-2.2025
2004-03-12,0.2671,0.4978
2004-03-15,-2.672,-1.2182
2004-03-16,0.3047,0.3619
2004-03-17,1.947,0.63
2004-03-18,-1.7799,-1.3222
2004-03-19,-0.2163,0.4518
2004-03-22,-2.3545,-1.9007
2004-03-23,-0.011,-0.3521
2004-03-24,-0.0737,-0.2098
2004-03-25,2.304,1.4893
2004-03-26,0.2731,-0.3681
2004-03-29,1.5415,1.1291
2004-03-30,-0.1858,0.1382
2004-03-31,-0.4476,-0.6153
2004-04-01,1.7671,0.571
2004-04-02,2.1084,1.2447
2004-04-05,1.0231,0.3379
2004-04-06,-0.637,-0.1759
2004-04-07,-0.5382,-0.0921
2004-04-08,0.3092,0.4693
2004-04-09,0.0,0.0
2004-04-12,0.0,0.0
2004-04-13,1.4424,0.5816
2004-04-14,-1.4405,-0.6723
2004-04-15,-0.2034,0.4477
2004-04-16,0.7334,0.7054
2004-04-19,-0.2209,0.197
2004-04-20,0.8959,0.5015
2004-04-21,-0.8613,-0.638
2004-04-22,0.8196,0.704
2004-04-23,1.0955,-0.0411
2004-04-26,0.5412,0.0416
2004-04-27,0.2004,0.0838
2004-04-28,-1.6536,-1.1185
2004-04-29,-1.3978,-0.1098
2004-04-30,-0.5912,-0.6602
2004-05-03,0.5631,0.0
2004-05-04,-0.4217,1.2816
2004-05-05,0.7856,0.4904
2004-05-06,-2.8005,-1.1677
2004-05-07,-0.3535,-0.3941
2004-05-10,-2.8501,-2.2944
2004-05-11,1.7236,1.3547
2004-05-12,-1.9118,-0.9377
2004-05-13,1.2894,0.9264
2004-05-14,-0.5707,-0.2699
2004-05-17,-1.2813,-0.8728
2004-05-18,0.9288,0.2587
2004-05-19,2.1909,1.3001
2004-05-20,-0.8507,-0.9636
2004-05-21,-0.1948,0.0614
2004-05-24,0.9395,-0.0578
2004-05-25,-1.0282,-0.2454
2004-05-26,1.0305,0.4593
2004-05-27,1.1845,0.3454
2004-05-28,-0.2711,-0.5149
2004-05-31,0.4789,0.0
2004-06-01,-1.4594,-0.1808
2004-06-02,0.6245,0.0027
2004-06-03,0.7399,0.2851
2004-06-04,1.145,0.4293
2004-06-07,1.4104,0.834
2004-06-08,0.0284,0.2945
2004-06-09,-0.5273,-0.341
2004-06-10,0.5973,-0.0751
2004-06-11,-0.176,-0.0477
2004-06-14,-1.6418,-1.1327
2004-06-15,0.9788,0.5739
2004-06-16,0.3998,0.7294
2004-06-17,-0.4441,0.0481
2004-06-18,0.3596,0.2786
2004-06-21,-0.262,-0.0806
2004-06-22,-1.5271,-0.7483
2004-06-23,0.4254,0.4082
2004-06-24,1.5703,0.3669
2004-06-25,0.1572,-0.203
2004-06-28,1.3953,0.5481
2004-06-29,0.0093,-0.1388
2004-06-30,-0.4177,-1.0713
2004-07-01,-0.437,-0.8815
2004-07-02,-0.8984,-0.3914
2004-07-05,-0.076,-0.0935
2004-07-06,-1.2726,-0.739
2004-07-07,-0.3625,-0.283
2004-07-08,0.0992,0.5218
2004-07-09,-0.2539,0.2755
2004-07-12,-0.7963,-0.7559
2004-07-13,0.2733,-0.0511
2004-07-14,-0.1291,0.3399
2004-07-15,-1.3248,-0.7282
2004-07-16,-0.0328,-0.0341
2004-07-19,-0.8659,-0.4178
2004-07-20,0.6549,0.4228
2004-07-21,1.0392,0.8741
2004-07-22,-1.9711,-1.6231
2004-07-23,-0.0979,0.4665
2004-07-26,-1.1782,-0.9084
2004-07-27,1.6386,0.8822
2004-07-28,-0.1801,0.7258
2004-07-29,2.1662,1.4336
2004-07-30,0.1525,-0.1272
2004-08-02,-0.8445,0.06
2004-08-03,0.3782,0.3159
2004-08-04,-1.3819,-0.4878
2004-08-05,0.1383,0.1202
2004-08-06,-2.6453,-1.7105
2004-08-09,-1.0036,-0.5413
2004-08-10,0.8213,0.8455
2004-08-11,-1.1216,-0.8899
2004-08-12,-0.5654,0.3699
2004-08-13,-0.304,-0.6141
2004-08-16,1.4291,1.1308
2004-08-17,0.179,0.1956
2004-08-18,0.5605,-0.0787
2004-08-19,-0.0942,0.1695
2004-08-20,-0.2788,0.1504
2004-08-23,1.6035,0.8265
2004-08-24,-0.0302,0.049
2004-08-25,0.4741,0.0933
2004-08-26,1.1455,0.9595
2004-08-27,0.4932,0.813
2004-08-30,-0.3202,0.0
2004-08-31,-1.3973,-0.6857
2004-09-01,0.8562,0.9582
2004-09-02,0.4147,0.3672
2004-09-03,0.8749,0.7139
2004-09-06,0.5325,0.2843
2004-09-07,0.0376,0.0405
2004-09-08,-0.1255,-0.1581
2004-09-09,-0.8481,-0.4471
2004-09-10,0.9039,0.154
2004-09-13,1.7313,0.2961
2004-09-14,-0.1406,-0.2823
2004-09-15,-0.152,0.0625
2004-09-16,0.5556,0.1763
2004-09-17,0.6161,0.7569
2004-09-20,-0.2605,-0.2494
2004-09-21,0.3354,0.6311
2004-09-22,-1.2195,-0.3496
2004-09-23,-0.9307,-0.522
2004-09-24,0.1188,0.2147
2004-09-27,-0.9189,-0.806
2004-09-28,0.2039,0.5747
2004-09-29,0.9811,0.4539
2004-09-30,-0.7004,-0.3771
2004-10-01,2.6217,1.9445
2004-10-04,0.9592,0.4745
2004-10-05,0.3826,0.5421
2004-10-06,0.0235,-0.017
2004-10-07,-0.1556,-0.163
2004-10-08,-0.688,0.0043
2004-10-11,0.0568,-0.2843
2004-10-12,-1.2778,-0.8018
2004-10-13,0.2408,-0.2836
2004-10-14,-0.8946,-0.1163
2004-10-15,-0.4657,-0.1432
2004-10-18,-0.1769,0.0831
2004-10-19,1.2505,0.6192
2004-10-20,-1.305,-0.835
2004-10-21,0.5536,0.0217
2004-10-22,0.0275,-0.0424
2004-10-25,-2.0515,-1.1017
2004-10-26,0.2037,0.4121
2004-10-27,1.7288,1.0191
2004-10-28,0.7778,0.2752
2004-10-29,0.0167,-0.4006
2004-11-01,1.3229,1.0722
2004-11-02,0.6213,0.4153
2004-11-03,0.0364,0.5382
2004-11-04,0.0579,0.2077
2004-11-05,0.5493,0.2436
2004-11-08,0.1326,-0.4895
2004-11-09,-0.0895,0.0233
2004-11-10,0.5854,0.3559
2004-11-11,1.0193,0.8953
2004-11-12,0.3036,0.3571
2004-11-15,-0.2175,0.1913
2004-11-16,-0.4141,-0.6812
2004-11-17,1.6076,0.5348
2004-11-18,-0.1131,0.1964
2004-11-19,-1.0479,-0.9252
2004-11-22,-0.2639,-0.5831
2004-11-23,-0.2573,0.1963
2004-11-24,0.29,-0.4839
2004-11-25,0.8496,0.7206
2004-11-26,-0.1461,-0.2499
2004-11-29,-0.1755,0.1732
2004-11-30,-0.5059,-0.9807
2004-12-01,1.4549,0.691
2004-12-02,0.7255,0.3275
2004-12-03,-0.1786,-0.0695
2004-12-06,-0.3554,-0.5284
2004-12-07,0.4461,0.1256
2004-12-08,-0.2675,-0.5247
2004-12-09,-1.2125,-0.3302
2004-12-10,0.5816,0.1199
2004-12-13,1.0705,0.9114
2004-12-14,0.2858,-0.2962
2004-12-15,-0.4162,0.1143
2004-12-16,0.4751,0.1487
2004-12-17,-1.215,-0.8103
2004-12-20,0.7001,0.7292
2004-12-21,0.0674,0.041
2004-12-22,0.6381,0.9379
2004-12-23,0.2438,0.2156
2004-12-24,0.0,0.2164
2004-12-27,-0.3824,0.0
2004-12-28,0.624,0.0
2004-12-29,-0.3294,0.4531
2004-12-30,0.1961,0.006
2004-12-31,0.0,-0.1201
2005-01-03,0.8329,0.0
2005-01-04,-0.024,0.6782
2005-01-05,-0.7519,-0.844
2005-01-06,1.0028,0.3789
2005-01-07,0.3595,0.6185
2005-01-10,-0.2092,-0.2758
2005-01-11,-1.1459,-0.4541
2005-01-12,-1.1552,-0.7292
2005-01-13,0.0789,0.3497
2005-01-14,0.48,0.4264
2005-01-17,0.3107,0.5368
2005-01-18,0.1225,-0.4696
2005-01-19,-0.1214,-0.1153
2005-01-20,-0.5917,-0.3634
2005-01-21,-0.1595,0.0506
2005-01-24,-0.2803,0.1928
2005-01-25,0.763,0.6375
2005-01-26,-0.4684,0.0805
2005-01-27,0.0543,0.1296
2005-01-28,-0.3463,-0.4232
2005-01-31,1.2623,0.4029
2005-02-01,0.5904,1.1108
2005-02-02,0.3818,0.2044
2005-02-03,-0.3415,-0.1615
2005-02-04,1.3462,0.6764
2005-02-07,0.6238,0.7755
2005-02-08,0.1154,0.3141
2005-02-09,-0.4173,-0.1009
2005-02-10,-0.2559,0.1918
2005-02-11,1.0546,0.884
2005-02-14,-0.0319,-0.0474
2005-02-15,0.3563,0.3388
2005-02-16,-0.7556,-0.1119
2005-02-17,0.0208,0.0829
2005-02-18,-0.2337,-0.0049
2005-02-21,-0.1406,0.0718
2005-02-22,-0.6921,-0.5521
2005-02-23,-0.2903,-0.8822
2005-02-24,-0.1478,-0.3288
2005-02-25,1.0304,0.6983
2005-02-28,0.0425,-0.7644
2005-03-01,0.7615,0.6435
2005-03-02,0.2238,-0.153
2005-03-03,-0.4589,0.44
2005-03-04,1.149,0.4283
2005-03-07,0.1033,-0.1803
2005-03-08,-0.7134,-0.3236
2005-03-09,-0.4754,-0.2968
2005-03-10,-0.8666,-0.6803
2005-03-11,0.5259,0.4029
2005-03-14,0.1562,-0.1411
2005-03-15,0.4669,0.5069
2005-03-16,-1.7909,-1.2523
2005-03-17,0.158,-0.3139
2005-03-18,0.2609,0.024
2005-03-21,-0.7122,0.2066
2005-03-22,0.5663,0.0768
2005-03-23,-0.0808,-0.5432
2005-03-24,0.6115,0.2456
2005-03-25,0.0,0.0
2005-03-28,0.0,0.0
2005-03-29,0.1909,-0.0719
2005-03-30,-0.1004,-0.3704
2005-03-31,0.0288,-0.13
2005-04-01,0.5694,0.4017
2005-04-04,-0.7349,-0.3518
2005-04-05,0.4888,0.9425
2005-04-06,0.3798,0.0916
2005-04-07,0.2361,0.5981
2005-04-08,0.2542,0.1334
2005-04-11,-0.1043,-0.2087
2005-04-12,-0.5453,-0.5441
2005-04-13,0.7678,0.2958
2005-04-14,-0.0826,-0.311
2005-04-15,-2.04,-1.0873
2005-04-18,-2.552,-1.3186
2005-04-19,0.0574,0.589
2005-04-20,-0.6181,-0.6901
2005-04-21,0.3609,-0.05
2005-04-22,0.6996,0.6152
2005-04-25,0.5664,0.3217
2005-04-26,-0.3108,-0.398
2005-04-27,-1.0567,-1.1576
2005-04-28,-0.2607,0.0159
2005-04-29,0.1613,0.2399
2005-05-02,0.9362,0.0
2005-05-03,0.5095,1.2406
2005-05-04,0.4431,0.4361
2005-05-05,0.8245,0.407
2005-05-06,0.2686,0.3372
2005-05-09,-0.4326,-0.1746
2005-05-10,-0.9617,-0.3631
2005-05-11,-0.164,-0.3485
2005-05-12,0.5393,0.3665
2005-05-13,0.2027,-0.1384
2005-05-16,-0.3162,-0.0471
2005-05-17,-0.2442,0.294
2005-05-18,1.7129,1.0379
2005-05-19,0.8283,0.2685
2005-05-20,0.006,0.1838
2005-05-23,1.0611,0.3626
2005-05-24,-0.2339,-0.1475
2005-05-25,-0.1615,-0.2192
2005-05-26,1.0721,0.4703
2005-05-27,0.1828,-0.173
2005-05-30,0.8037,0.0
2005-05-31,-0.4419,-0.4474
2005-06-01,1.4917,0.9482
2005-06-02,0.1104,-0.1205
2005-06-03,-0.4806,-0.1123
2005-06-06,-0.2911,-0.3794
2005-06-07,1.5287,0.9003
2005-06-08,-0.191,-0.4282
2005-06-09,0.1198,0.1093
2005-06-10,0.5118,0.4228
2005-06-13,0.2859,0.3972
2005-06-14,-0.1635,-0.0713
2005-06-15,-0.9424,-0.5405
2005-06-16,0.6914,0.508
